t_lon,t_lat,alpha
-99.09479642447835,19.406290249272345,0.5005995101059829
-99.09458863435384,19.406261422991726,0.5024008578339778
-99.09439549996073,19.40623492718615,0.5047084402301562
-99.09422680652389,19.406211884726584,0.5058599424476755
-99.09409233225469,19.406193545717688,0.503754069544249
-99.0940018477465,19.40618129944102,0.5153838043169126
-99.09396512268916,19.406176541682598,0.5183816465518922
-99.09399192586902,19.406180674732955,0.5250867142413758
-99.09394248670736,19.40617419969479,0.5176862652718875
-99.09389304754572,19.406167724656626,0.5289291458566089
-99.09384360838409,19.406161249618464,0.527901220667395
-99.09379416922245,19.406154774580298,0.5225943902034206
-99.0937447300608,19.40614829954213,0.5279819349193544
-99.09369529089915,19.40614182450397,0.5309761072138485
-99.0936458517375,19.406135349465803,0.5329489488526119
-99.09359641257586,19.406128874427637,0.5352863897921702
-99.09354697341422,19.406122399389474,0.53764763271557
-99.09349753425256,19.40611592435131,0.5399858655556969
-99.09344809509092,19.406109449313142,0.5423221368035391
-99.09339865592926,19.40610297427498,0.5446563574855517
-99.09334921676763,19.406096499236817,0.5469877795867937
-99.093299777606,19.406090024198654,0.549316287890449
-99.09325033844434,19.406083549160485,0.5516417460103213
-99.0932008992827,19.406077074122322,0.5539640114619808
-99.09315146012105,19.40607059908416,0.5562829416548851
-99.0931020209594,19.40606412404599,0.5585983921786243
-99.09305258179775,19.406057649007828,0.5609102190982268
-99.0930031426361,19.406051173969665,0.5632182756891301
-99.09295370347445,19.4060446989315,0.5655224243338784
-99.09290426431284,19.406038223893333,0.5678225215139502
-99.09285482515118,19.40603174885517,0.5701184250828437
-99.09280538598954,19.406025273817008,0.5724099929298572
-99.0927559468279,19.406018798778838,0.5746970835390048
-99.09270650766624,19.406012323740676,0.5769795529732047
-99.0926570685046,19.406005848702513,0.5792572606548
-99.09260762934295,19.405999373664347,0.5815300700150609
-99.09255819018131,19.40599289862618,0.5837978377711411
-99.09250875101965,19.40598642358802,0.5860604234944352
-99.09245931185801,19.405979948549856,0.5883176830408606
-99.09240987269636,19.405973473511686,0.5905694864826937
-99.09236043353474,19.405966998473524,0.5928156869945916
-99.09231099437307,19.40596052343536,0.5950561477989323
-99.09226155521142,19.405954048397195,0.5972907282310613
-99.09221211604978,19.40594757335903,0.599519297021493
-99.09216267688814,19.405941098320866,0.6017417095297116
-99.0921132377265,19.405934623282704,0.603957830669007
-99.09206379856484,19.405928148244538,0.606167522353021
-99.0920143594032,19.40592167320637,0.6083706485831254
-99.09196492024155,19.40591519816821,0.6105670726481376
-99.0919154810799,19.405908723130043,0.6127566600948893
-99.09186604191827,19.405902248091877,0.6149392750565051
-99.09181660275662,19.405895773053718,0.617114780821326
-99.09176716359498,19.405889298015552,0.6192830483840089
-99.09171772443332,19.405882822977382,0.6214439409211784
-99.09166828527168,19.405876347939223,0.6235973003852247
-99.09161884611002,19.405869872901057,0.6257429281244588
-99.0915694069484,19.40586339786289,0.6278811619959683
-99.09151996778672,19.40585692282473,0.6300129454756673
-99.09147052862508,19.405850447786563,0.6321337355636575
-99.09142108946345,19.405843972748396,0.6342328096680081
-99.09137165030181,19.405837497710234,0.6363225437862032
-99.09132221114015,19.405831022672068,0.6384432687754534
-99.09127277197851,19.405824547633905,0.6406435354772386
-99.0912233362357,19.405818048714863,0.64267741530216
-99.09117390118425,19.40581154496639,0.6446859617191502
-99.09112446431217,19.405805053935303,0.6467224827867962
-99.09107502356133,19.405798589997886,0.6487771310821853
-99.09102557732749,19.405792164359887,0.6508245622751325
-99.09097612446031,19.405785785056523,0.652859368591552
-99.09092666426334,19.405779456952484,0.6548842054690073
-99.09087719649409,19.405773181741907,0.6568998260434421
-99.09082772136387,19.40576695794842,0.6589054241689538
-99.09077823953797,19.4057607809251,0.660897794945158
-99.09072875213555,19.405754642854493,0.662881134971473
-99.09067926072964,19.40574853274862,0.6648802574714583
-99.09062976734722,19.405742436448968,0.6669075406891891
-99.09058027446915,19.405736336626468,0.6689150973926907
-99.09053078503017,19.405730212781553,0.6707507044937304
-99.09048129571275,19.405724088087343,0.6726575002074875
-99.09043180639534,19.405717963393137,0.6746019621744496
-99.09038231707792,19.405711838698934,0.6765297282941084
-99.09033282776052,19.40570571400473,0.6783812975941859
-99.0902833384431,19.405699589310522,0.6801861993102847
-99.09023384912568,19.40569346461632,0.6821121250741309
-99.09018435980828,19.405687339922114,0.6844067990627046
-99.09013487989881,19.40568113497251,0.6863467335845699
-99.09008540790299,19.40567486251496,0.6878757175765206
-99.09003593189895,19.40566862424985,0.6894943126308105
-99.08998644198454,19.405662504648397,0.6912728741806436
-99.0899369302773,19.405656570952672,0.6931012158421951
-99.08988739091446,19.405650873175574,0.6949085278127003
-99.08983782005294,19.405645444100855,0.6966947371984048
-99.0897882158693,19.4056402992831,0.6984693317939695
-99.08973857855995,19.40563543704773,0.7002310998054417
-99.08968891034078,19.405630838491014,0.7019680909920538
-99.08963921544755,19.40562646748006,0.7036882923680318
-99.08958950013557,19.40562227065282,0.7054845690594731
-99.08953977267996,19.405618177418074,0.7074527753388483
-99.08949004337546,19.40561409995545,0.709457728596493
-99.0894403245365,19.405609933215423,0.7108859181637961
-99.0893906120432,19.405605712343352,0.7122270696525015
-99.08934089954991,19.40560149147128,0.7138833573067496
-99.08929118705659,19.405597270599205,0.7156114897118945
-99.08924147456328,19.40559304972713,0.7172764249485201
-99.08919176206999,19.405588828855063,0.7189084862788273
-99.08914204957667,19.405584607982988,0.7205792709937189
-99.08909233708339,19.405580387110916,0.7222172627128811
-99.08904262459006,19.40557616623884,0.7236250967599197
-99.08899291027393,19.405571961400412,0.7247767495268428
-99.08894318466923,19.405567855855338,0.7265689544485214
-99.08889345821528,19.40556375778028,0.7283662740732819
-99.08884373970936,19.405559589794798,0.7299827708601712
-99.08879403630675,19.405555288961395,0.7314805298695521
-99.08874435352078,19.405550806785456,0.7329607626675063
-99.08869469522269,19.405546109215294,0.7344374427404917
-99.08864506364179,19.40554117664214,0.7359055874254607
-99.08859545936542,19.405536003900128,0.7373829575871774
-99.08854588133886,19.40553060026631,0.7388559728069004
-99.0884963268654,19.405524989460655,0.7402561280683428
-99.08844679160636,19.405519209646034,0.7414467406246239
-99.08839726355593,19.40551335621994,0.7427423899256479
-99.08834773856738,19.405507471544265,0.7439731827512401
-99.08829821291197,19.405501597792878,0.7452770575912971
-99.08824868382408,19.405495767024885,0.7470932184158456
-99.08819916588335,19.405489857087257,0.74850566481467
-99.08814966171421,19.40548384934096,0.7497487390616319
-99.08810017297048,19.40547773203987,0.7509890157015103
-99.08805070033553,19.405471500330737,0.7522693553663555
-99.08800124352216,19.405465156253236,0.7535461154182659
-99.08795180127265,19.40545870873993,0.7548071975411549
-99.0879023713588,19.405452173616283,0.7560506625468519
-99.08785295058178,19.405445573600655,0.7572319326250635
-99.08780353477235,19.405438938304314,0.7583187034283342
-99.08775411879064,19.405432304231425,0.7593912866271979
-99.0877046965263,19.405425714779057,0.7607406665428992
-99.08765527271699,19.405419136299606,0.7619935016282653
-99.08760584890766,19.405412557820156,0.7631193530221654
-99.08755642509833,19.40540597934071,0.7642116216559298
-99.087507001289,19.405399400861263,0.7653117296296106
-99.0874575774797,19.405392822381817,0.7664070503473024
-99.08740815367035,19.405386243902367,0.7674847333230127
