t_lon,t_lat,alpha
11.718799869123778,44.34406388727071,0.5004256573444119
11.719388113525449,44.34406997390826,0.48685346354902514
11.719928341328847,44.34407730988018,0.44728937298835636
11.720388595777022,44.34408632568552,0.38218106369944005
11.720736919229266,44.34409703309032,0.30428392927395514
11.72094139310834,44.34410927773783,0.21826033914210743
11.72097013790049,44.34412273914858,0.35270298417683543
11.720791335612049,44.344136887755106,0.43301901219419314
11.720860824843781,44.34415161475703,0.42950968632021314
11.720929926050696,44.34416728845089,0.3979444502139396
11.7209986757837,44.34418376750033,0.40764282632870424
11.721067087335639,44.344201024893486,0.43751957178758666
11.721135199099361,44.34421897790548,0.47349787209793065
11.72120309458591,44.34423741771029,0.5058474006847112
11.721270885103042,44.34425607028682,0.530095239281661
11.721338709755214,44.3442745964188,0.5442122323540576
11.721406532044249,44.34429308799397,0.5464880212527639
11.72147428815203,44.34431170619084,0.5420763616583493
11.721541988690259,44.3443304304893,0.5401039413892446
11.721609652302611,44.34434922514118,0.5428418404528451
11.72167731239661,44.34436802659832,0.5467573743017359
11.721745006037061,44.34438676425425,0.5494778008072535
11.721812729896543,44.34440544472209,0.5513963661263384
11.721880471558046,44.344424091944624,0.5535337879424863
11.721948233749206,44.34444270082799,0.5560007492411916
11.722016017863178,44.34446126877046,0.5584456318276011
11.72208382395864,44.34447979566246,0.5608139131236322
11.722151650759795,44.34449828388653,0.5631431512115098
11.722219495656368,44.344516738317374,0.5654635096682783
11.722287354703612,44.34453516632181,0.5678153410076915
11.722355222622292,44.34455357775884,0.5702054919580551
11.722423092798703,44.34457198497955,0.5725891232947738
11.72249095728466,44.34459040282719,0.5748632358373074
11.722558816108453,44.34460883124892,0.5770516752346675
11.722626674932249,44.34462725967065,0.5792705815240947
11.722694533756043,44.34464568809239,0.5815079284909832
11.722762392579837,44.34466411651413,0.5837538723269499
11.722830251403629,44.34468254493587,0.5859980879934864
11.722898110227423,44.34470097335761,0.5882666040635466
11.722965969051216,44.344719401779344,0.5906215224655395
11.72303382787501,44.34473783020108,0.5929408266275802
11.723101686698804,44.344756258622816,0.5949685822681063
11.723169545522596,44.344774687044556,0.5970455266573518
11.72323740434639,44.344793115466295,0.599661566411386
11.723305263170186,44.34481154388803,0.601603164158667
11.723373121993978,44.34482997230977,0.601457047560032
11.72344098081777,44.3448484007315,0.6015955841628524
11.723508839641566,44.34486682915324,0.6071008015530377
11.72357669846536,44.34488525757498,0.6181914567506137
11.723644522367628,44.34490376495431,0.628129005231491
11.723712200728684,44.34492260140244,0.6310072618794463
11.723779835589799,44.34494171409748,0.629407446834355
11.723847462371015,44.344961402515,0.6191775780309303
11.723915301331122,44.34498060337454,0.6042745062255892
11.723983731455892,44.344999274247286,0.5828462397985522
11.724052880186978,44.34501630218352,0.5631075722416882
11.724123434827955,44.34503148980069,0.526477049072457
11.72419470168388,44.34504301782603,0.5210107283587696
11.72426721841779,44.34505014885502,0.5633880568096907
11.724338924094962,44.3450511359989,0.5978504188428343
11.724408091100432,44.34504482386217,0.6317676235343588
11.724473325138957,44.345030648542604,0.6588496234994696
11.724533565235054,44.345008637631246,0.6708587216825977
11.724588083732982,44.34497941021243,0.6691827253619171
11.724636554796655,44.344944021985356,0.6613975053135146
11.724679229533361,44.344903569309324,0.6493710935948858
11.72471665157261,44.344859483335156,0.6369449157187632
11.724749913311193,44.34481241935693,0.6265326861443541
11.72478036693687,44.34476422774133,0.6266938186761246
11.724809345998843,44.344715526720556,0.6309042176831242
11.724838422681632,44.34466753016694,0.6378808895858189
11.724867954970643,44.344619782397686,0.6404363934352746
11.724898981962696,44.34457285081308,0.6476378705539354
11.724930858233709,44.34452612669355,0.6530155885046677
11.724963115733392,44.34447949570201,0.6531294877930517
11.724996103226381,44.34443281372316,0.6526975730508013
11.725028632947321,44.344385896290696,0.6490329687276375
11.72505964122638,44.34433835288979,0.641133305224279
11.725089841514421,44.34428934611155,0.6422320031076129
11.725115649664584,44.34423966489827,0.6475352672458211
11.725135150402975,44.34418903231412,0.6612959282312968
11.725145593929835,44.344138749032425,0.6835824034260315
11.725144921243938,44.344090082655185,0.7082297536003072
11.72513195452028,44.34404406668196,0.7254361221814444
11.725106397110082,44.344001500509876,0.7275398919949363
11.725068833540771,44.3439629494336,0.7151241620169464
11.725020729516002,44.34392874464542,0.6959275901811164
11.724964431915648,44.343898983235135,0.6787931247307125
11.72490150290245,44.34387312123938,0.6666335428843334
11.724834656066607,44.343850446610354,0.6620058983023598
11.724765335674507,44.34382993767149,0.6609393885319665
11.724695889578014,44.34381031173627,0.6647667673579741
11.724628414851969,44.343790443548286,0.6770812277275547
11.72456104083327,44.34377046901744,0.6845814056144867
11.724494600797787,44.343749508238304,0.6968575005855789
11.724428257817598,44.34372844497273,0.7038382957166316
11.724361914837404,44.34370738170716,0.7075648862292145
11.724295571857214,44.343686318441584,0.7097375725207339
11.724229228877022,44.34366525517601,0.7108544351123066
11.72416288589683,44.34364419191043,0.7115097565839674
11.724096542916635,44.34362312864486,0.7123232650153145
11.724030199936445,44.34360206537929,0.7137131350866532
